,account_id,account_name,ad_id,area,area_name,area_v2,category,category_name,image,latitude,longitude,location,list_id,list_time,price,region_name,rooms,size,street_name,subject,type,ward_name
258,1744080,Tuan Tran,157087335,99,Quận 4,13099,1020,Nhà ở,https://cdn.chotot.com/WUCcARdUa0Ip7crw-Apa2_A2LotlupPliJFbBEwDgLA/preset:listing/plain/bafebe2f704a807281f1cfa1111171a8-2876802211940282943.jpg,10.7625,106.7061,"10.7625,106.7061",116005898,1714707973000.0,1250000000.0,Tp Hồ Chí Minh,1.0,11.5,Đường Vĩnh Khánh,bán nhà nhỏ quận 4,s,Phường 10
259,1546145,Tùng Nguyễn,157086914,99,Quận 4,13099,1020,Nhà ở,https://cdn.chotot.com/2gyrteb8sTqF9fb7BNPWtpJ1jM3LzvlFKo4MCwgI-ao/preset:listing/plain/2420508c6ce99ab84b5ae4bd4343495b-2876801211956186110.jpg,10.7566,106.7045,"10.7566,106.7045",116005643,1714707647000.0,8700000000.0,Tp Hồ Chí Minh,5.0,33.0,ĐƯỜNG SỐ Q.4,NHÀ 3 MẶT TIỀN,s,Phường 4
260,2804571,BÙI MINH TRÍ,157001383,99,Quận 4,13099,1020,Nhà ở,https://cdn.chotot.com/e1gl-2u3ZdU-cp7ZVllTTNEyNFXkNunVEZrXSQiJNwE/preset:listing/plain/4022758363a5706cfd1e014be63d5727-2876245863825270041.jpg,10.7599,106.6989,"10.7599,106.6989",115932701,1714706123254.0,3900000000.0,Tp Hồ Chí Minh,3.0,34.0,HOÀNG DIỆU,"BÁN NHÀ ĐẸP, Đ HOÀNG DIỆU, 3PN, CHỈ 3,9 TỶ",s,Phường 4
261,1894674,bui yen co,157084795,99,Quận 4,13099,1020,Nhà ở,https://cdn.chotot.com/krFCsl153ZxamqgK7Kudg5rABREykywx7gNbHxLtYWk/preset:listing/plain/f66dbfd2f9f18bd28590b9dc4e8e9a11-2876796881336495527.jpg,10.7538,106.6915,"10.7538,106.6915",116003689,1714705313707.0,4300000000.0,Tp Hồ Chí Minh,1.0,54.0,Bến Vân Đồn,"Bán tầng trệt Cư Xá Vĩnh Hội S48, p8, q4",s,Phường 8
262,4887439,dũng ,155389955,99,Quận 4,13099,1020,Nhà ở,https://cdn.chotot.com/qrSxflxTD0hMzpgGZbl_G-sOSHSLgBVA8LXp3QyPOEw/preset:listing/plain/182038f705d2984c217c34d7a0ebbf31-2869175114144104468.jpg,10.7531,106.7078,"10.7531,106.7078",114551680,1714704676453.0,9400000000.0,Tp Hồ Chí Minh,2.0,67.0,Xóm Chiếu,Cần bán gấp nhà 197 Xóm Chiếu p15 Q4,s,Phường 15
263,21765232,MUA BÁN VÀ THUÊ NHÀ PHỐ,157084323,99,Quận 4,13099,1020,Nhà ở,https://cdn.chotot.com/y_lEFBb-txMOl9jKnMzQqwbjf1kzd9zBXFcr65JOwJo/preset:listing/plain/dbe7e2e2bef2507f2c6ac0ac969e36f1-2876796571305033286.jpg,10.7606,106.708,"10.7606,106.708",116003293,1714704509000.0,2799000000.0,Tp Hồ Chí Minh,3.0,26.0,Đường Đoàn Văn Bơ,Hàng siêu thơm *** 1 căn đoàn văn bơ sát chợ vật chất cơ sở,s,Phường 14
264,23369249,Đặng Trung Hậu,157073931,99,Quận 4,13099,1020,Nhà ở,https://cdn.chotot.com/YgN2ndI_e8A0HC7_3nimhIUiqiM81FjSPiwWaGB_hQY/preset:listing/plain/70dec7ac1fb8f0c2d70c95f64910c961-2876713211525947887.jpg,10.7551,106.7124,"10.7551,106.7124",116002124,1714702836000.0,5950000000.0,Tp Hồ Chí Minh,3.0,100.0,Tôn Thất Tuyết,"NHÀ BÁN TÔN THẤT THUYẾT, 100m2, GẦN CẦU KÊNH TẺ, NHỈNH 5 TỶ",s,Phường 16
265,139958,Trần Tiến,156433774,99,Quận 4,13099,1010,Căn hộ/Chung cư,https://cdn.chotot.com/kHaa_wBGIxY25FIr42v9mwkjZ98dp8xr1YnV6j1ewBQ/preset:listing/plain/49233bccd304c9cc464a27348c07c095-2876793955254674605.jpg,10.7566,106.6912,"10.7566,106.6912",115447849,1714702632000.0,3600000000.0,Tp Hồ Chí Minh,2.0,90.0,Bến Vân Đồn,"Cần bán căn hộ Vạn Đô 348 Bến Vân Đồn, Phường 1, Quận 4, diện tích 90",s,Phường 1
266,244272,thành chung,157082764,99,Quận 4,13099,1020,Nhà ở,https://cdn.chotot.com/3ZAiKpRYP5A7VVOBoxXR7x0Dh8CPJ16NSHfJlepL42o/preset:listing/plain/173e41928f7ceb0013669d5f9c79310c-2876793111102733894.jpg,10.753,106.7019,"10.753,106.7019",116001927,1714702503000.0,8500000000.0,Tp Hồ Chí Minh,10.0,126.0,Đường Tôn Thất Thuyết,"BÁN NHÀ ĐẸP HẺM 189 TÔN THẤT THUYẾT P3 Q4,DT: 126M ĐẤT 3 LẦU 8,5 TỶ",s,Phường 3
267,139958,Trần Tiến,157082713,99,Quận 4,13099,1010,Căn hộ/Chung cư,https://cdn.chotot.com/Ql7iehvAxsG9RFxoL2dH3CXDFWa3u8tJYSqbWLe_0as/preset:listing/plain/a0fe6fccb54df7d918b9d746525e265c-2876792872219344896.jpg,10.7652,106.7073,"10.7652,106.7073",116001858,1714702407000.0,4450000000.0,Tp Hồ Chí Minh,3.0,104.0,Hoàng Diệu,"Cần bán căn hộ Cao Ốc H2 Đ/C 196 Hoàng Diệu,",s,Phường 8
268,26837711,Vũ Thanh Tú,156518727,99,Quận 4,13099,1020,Nhà ở,https://cdn.chotot.com/eXFOb_c_uyz_5YKY39vxPnlaKg2qktRBCb2quw9MZGA/preset:listing/plain/127a267f496ea9b10c1eb878af448adb-2873957478607722595.jpg,10.7634,106.7034,"10.7634,106.7034",115520613,1714701729104.0,3400000000.0,Tp Hồ Chí Minh,3.0,36.0,Đoàn Văn Bơ,Bán nhà hẽm oto 4m xây kiên cố 3 tầng ngay khu trung tâm Q4,s,Phường 9
269,9257322,Nguyễn Hoa Tâm,157051647,99,Quận 4,13099,1010,Căn hộ/Chung cư,https://cdn.chotot.com/CmyUjJIFoO3PFQUmagn21VVT0qN0kp7cKDypIi3SqGI/preset:listing/plain/0123b3f688d92d385f3bbc866318d691-2876646855034519110.jpg,10.7568,106.6914,"10.7568,106.6914",115975464,1714701662907.0,4500000000.0,Tp Hồ Chí Minh,2.0,81.0,Bến Vân Đồn,Tôi cần bán nhanh căn hộ tầng cao view thoáng,s,Phường 1
270,21765232,MUA BÁN VÀ THUÊ NHÀ PHỐ,157081189,99,Quận 4,13099,1020,Nhà ở,https://cdn.chotot.com/jx2gvOEtgfctpRme6XxOrVQ-isZVwMlzHUwBAQI_LiY/preset:listing/plain/c3bde97345caf8f8b9d269594333bb44-2876789077812385338.jpg,10.7606,106.708,"10.7606,106.708",116000534,1714700094000.0,3699000000.0,Tp Hồ Chí Minh,3.0,38.2999,Đường Đoàn Văn Bơ,HÀNG THƠM 4 TẦNG VỊ TRÍ SIÊU ĐẸP HOÀN CÔNG HẺM THÔNG THOÁNG,s,Phường 14
271,21186497,HIẾU NHÀ TỐT,157079906,99,Quận 4,13099,1020,Nhà ở,https://cdn.chotot.com/r1zzOKdgC22Xr3AiDSYvZtFQOEMGnJXXiu92qYkAV-M/preset:listing/plain/2e34bdb3aac98521de4de613b82f463e-2876783743101615686.jpg,10.7533,106.7138,"10.7533,106.7138",115999409,1714696987000.0,5900000000.0,Tp Hồ Chí Minh,2.0,90.0,Đường Tôn Thất Thuyết,"Bán nhà < 5,9 tỷ > 90m² (Giá đầu tư) chính chủ  Quận 4",s,Phường 16
272,4495181,Bùi Thành,154124922,99,Quận 4,13099,1020,Nhà ở,https://cdn.chotot.com/Z320W1_zSd7pVFKThdi__Jh2FR5ueYSHRjbX1MXO6fE/preset:listing/plain/47e9a816a4d0cb07420413498e5dc502-2861622559491289035.jpg,10.758,106.7079,"10.758,106.7079",113459660,1714695274000.0,6200000000.0,Tp Hồ Chí Minh,5.0,55.0,Tôn Đản,1 XUYỆT TÔN ĐẢN HƠN 55 M2 CHỈ 5.99 TỶ NỞ HẬU PHONG THUỶ - ĐÚC FULL BTC,s,Phường 14
273,4495181,Bùi Thành,153419712,99,Quận 4,13099,1020,Nhà ở,https://cdn.chotot.com/7K-UTN0TR6aVsd5oayWSpM9qjBVi7jhk9JZoLvf_S3E/preset:listing/plain/f714a7e86fd904bf0b2223059e25443f-2858148400888143428.jpg,10.7559,106.696,"10.7559,106.696",112854442,1714695236000.0,3900000000.0,Tp Hồ Chí Minh,2.0,45.0,Nguyễn Khoái,NGUYỄN KHOÁI - 45M2 - 1 XUYỆT XE HƠI TỚI NƠI,s,Phường 2
274,22320486,Nhựt Minh,153090036,99,Quận 4,13099,1020,Nhà ở,https://cdn.chotot.com/yMX7-Ose_DH6RtXUSpppGCqNFVOEhRz4u2rvAvn5v4w/preset:listing/plain/5e3823dd0bd7fbaf9cf3f592fcdca5ed-2856638662760586455.jpg,10.7578,106.7061,"10.7578,106.7061",112570346,1714694455000.0,2500000000.0,Tp Hồ Chí Minh,2.0,28.0,Tôn Đản ,nhà cần bán đường tôn Đản F8Q4,s,Phường 8
275,22320486,Nhựt Minh,154103988,99,Quận 4,13099,1020,Nhà ở,https://cdn.chotot.com/ziWyxlUtydJgQR8qi4OqUT6vHrapjbwXP6YVlEKzqoE/preset:listing/plain/28fa8950b7326beb03fd562164ce7809-2861559394485775454.jpg,10.7578,106.7061,"10.7578,106.7061",113441675,1714694423000.0,6000000000.0,Tp Hồ Chí Minh,4.0,56.0,Tôn Đản ,nhà đẹp cần bán đường tôn Đản F14Q4,s,Phường 14
276,22320486,Nhựt Minh,155764351,99,Quận 4,13099,1020,Nhà ở,https://cdn.chotot.com/pdjYRnQE0OmXf0cJbOHzS66XlwAt-u3Bl6sI-PHzOng/preset:listing/plain/4e93df5bb7192e40fc317b8666e54e2c-2870729827117707714.jpg,10.7578,106.7063,"10.7578,106.7063",114873196,1714694381000.0,1400000000.0,Tp Hồ Chí Minh,2.0,12.0,Tôn Đản ,nhà đẹp cần bán đường tôn Đản F8Q4,s,Phường 8
277,1398775,vi,157079021,99,Quận 4,13099,1020,Nhà ở,https://cdn.chotot.com/Y3yrzWanfnH_02lQG00VaOy0bZSVAj6QTHR0vzCbzUs/preset:listing/plain/c78adea48076c388530c024488700738-2876776071240522623.jpg,10.7578,106.7063,"10.7578,106.7063",115998612,1714692302000.0,3200000000.0,Tp Hồ Chí Minh,2.0,37.0,Tôn đản,QUẬN 4 - 1/ CÁCH ĐƯỜNG TÔN ĐẢN 50M - 37M2 - 2 LẦU - #3TY200,s,Phường 8
278,25940068,Huỳnh Anh Thương,156654379,99,Quận 4,13099,1020,Nhà ở,https://cdn.chotot.com/__AruQcwOxa99M19dn7qJJva0SDXzOrThsdo0s5S1dw/preset:listing/plain/fc50f869c5d54ce21579a8ae5f8c821d-2874565106620535872.jpg,10.7606,106.7081,"10.7606,106.7081",115635997,1714681060000.0,4500000000.0,Tp Hồ Chí Minh,2.0,27.0,Đoàn Văn Bơ,MẶT TIỀN KINH DOANH - SÁT VÁCH QUẬN 1 - 27M2 - 2 MẶT TIỀN TRƯỚC SAU,s,Phường 14
279,21094117,Linh huệ,157077017,99,Quận 4,13099,1020,Nhà ở,https://cdn.chotot.com/89A04D-9gCR651fReaMwFcH0L4i-IdrJGgJFAfaTjFs/preset:listing/plain/b62c557704d77aa1069c6b3fd9a87994-2876728530860811144.jpg,10.7606,106.708,"10.7606,106.708",115997145,1714664236000.0,3699900000.0,Tp Hồ Chí Minh,3.0,38.2999,Đường Đoàn Văn Bơ,"Chính chủ bán nhà, 3 PN, Đoàn Văn Bơ quận 4",s,Phường 14
280,25276192,Mr Đệ,156721031,99,Quận 4,13099,1020,Nhà ở,https://cdn.chotot.com/_id2oVEMgO-XeqMGtElgax18EM48Djjs7TwN5Xbrvo0/preset:listing/plain/39ea7b965a2f8531aa300c2996c48068-2874905969385316931.jpg,10.7617,106.7079,"10.7617,106.7079",115692596,1714660048812.0,7500000000.0,Tp Hồ Chí Minh,5.0,61.5,Đường Tôn Đản,"Biệt thự MiNi đường Tôn Đản,Q4 62m2, 5 tầng, shr hoàn công, nhỉnh 7 tỷ",s,Phường 14
281,25775468,Minh Ngọc ,157061942,99,Quận 4,13099,1010,Căn hộ/Chung cư,https://cdn.chotot.com/Cs7Hr1CMD9Xf4Q86gDnvhY724CBeoGAZI2n071F4hoE/preset:listing/plain/254a8cf950a067af1e228575f09afd97-2876673957740973739.jpg,10.7584,106.6937,"10.7584,106.6937",115994875,1714656185000.0,1090000000.0,Tp Hồ Chí Minh,2.0,76.0,Bến Vân Đồn,"Chung cư Khánh Hội 3 - Bến Vân Đồn 76m2 2PN 2WC , SHR, view đẹp mát mẻ",s,Phường 1
282,3877727,Ngọc phuợng,157074158,99,Quận 4,13099,1020,Nhà ở,https://cdn.chotot.com/wqQyjJduY9Vg22iIkujOmT_eArNC68j_Emm2z52yVvE/preset:listing/plain/53af41f6ad71085b9eb5cdfe4ff53f82-2876714894634630726.jpg,10.7606,106.708,"10.7606,106.708",115994807,1714655960000.0,3690000000.0,Tp Hồ Chí Minh,3.0,38.2999,Đường Đoàn Văn Bơ,BÁN NHÀ CHÍNH CHỦ,s,Phường 14
283,234421,Lê Nhàn,156295536,99,Quận 4,13099,1020,Nhà ở,https://cdn.chotot.com/J1rIXbhQGnly3kZVn1LFeHrI-5ooySzGVFDqL_3yHL0/preset:listing/plain/b3e201825f9ecc014c161d17bec3fe02-2873030690675007682.jpg,10.7582,106.6937,"10.7582,106.6937",115330074,1714655952000.0,12900000000.0,Tp Hồ Chí Minh,3.0,107.0,Đường Bến Vân Đồn,"Bán !ngay Bến Vân Đồn Q4 – 6.7x16m,công nhận 107m2 12.9 tỷ",s,Phường 2
284,1369935,Phạm thi xuan thu,157073851,99,Quận 4,13099,1020,Nhà ở,https://cdn.chotot.com/fWs2if8jMNnRnGJ5Lfb1ZBHwCW-sx7Cn9PUDmc00Um8/preset:listing/plain/f2917f024b629c8959e54f1ec25377e6-2876713162330481878.jpg,10.7543,106.7077,"10.7543,106.7077",115994445,1714654919000.0,2850000000.0,Tp Hồ Chí Minh,1.0,30.0,Hẻm 315 Đường Tôn Đản,bán nhà q4,s,Phường 15
285,26870042,Khả Hân,157067102,99,Quận 4,13099,1010,Căn hộ/Chung cư,https://cdn.chotot.com/GLh1mrP9hDEsziQ7QF49i4iQ0dejq_yVfev-mDDu_yo/preset:listing/plain/62ae28a94a77f2490585fa23153cea5c-2876688275343582088.jpg,10.7636,106.6996,"10.7636,106.6996",115993838,1714652797000.0,1720000000.0,Tp Hồ Chí Minh,2.0,64.9,Bến Vân Đồn,Nhỉnh Tỷ7 sở hữu ngay Căn hộ 2 PN view thoáng tại Masteri Millennium,s,Phường 6
286,9437203,Mr Trí Nguyễn Nhà Phố Q4,157072213,99,Quận 4,13099,1020,Nhà ở,https://cdn.chotot.com/h1FjwD-VGNietGzv2fH2ru9ENtf6xZNHDwuW53is-NE/preset:listing/plain/925da4591572f5464f1f965281e25184-2876705851493170758.jpg,10.7642,106.7042,"10.7642,106.7042",115993107,1714650683000.0,2500000000.0,Tp Hồ Chí Minh,2.0,16.0,Đường Lê Quốc Hưng,🏩 Bán Nhà Lê Quốc Hưng 2 Lầu P13 Q4 Nằm Ngay Q1 Hẻm Thông Cách MT 30m,s,Phường 13
287,26602377,Ha My,155826586,99,Quận 4,13099,1020,Nhà ở,https://cdn.chotot.com/PBcEGBTajkQcdX0oJipN9vxpYWDcEX1JkATsSU5e7kQ/preset:listing/plain/1e3a5674f87688c86f33e88e9e1743fd-2871007464348525744.jpg,10.758,106.7081,"10.758,106.7081",114926907,1714649891713.0,2300000000.0,Tp Hồ Chí Minh,3.0,58.0,Hẻm 500 Đoàn Văn Bơ,VỠ NỢ BÁN GẤP NHÀ ĐOÀN VĂN BƠ PHƯỜNG 14 QUẬN 4 58M2/2TY3 SHR,s,Phường 14
288,19387052,Oron,157071326,99,Quận 4,13099,1020,Nhà ở,https://cdn.chotot.com/r21_89MceyF3xwhPL5d5_CXCObQJtXmPxttg1Kv0c08/preset:listing/plain/24c8499d03ac55d9de39b1fed2e1a15a-2876701201370276335.jpg,10.7578,106.7064,"10.7578,106.7064",115992314,1714648125929.0,5500000000.0,Tp Hồ Chí Minh,6.0,31.0,Đường Tôn Đản,"NHÀ HXH, 6PN, Khu Dân Cư, SÁT MẶT TIỀN TÔN ĐẢN P.8 QUẬN 4",s,Phường 8
289,26748309,Huy Trần,156398162,99,Quận 4,13099,1020,Nhà ở,https://cdn.chotot.com/CvgX60kA_2_2oNQyKDWfCaAc1HST-6YKSy49HHLKQSw/preset:listing/plain/6baeea763c9d63a9466b701062ea955e-2873470587414543164.jpg,10.7532,106.7137,"10.7532,106.7137",115417372,1714647752000.0,6300000000.0,Tp Hồ Chí Minh,3.0,91.0,Đường Tôn Thất Thuyết,NHÀ ĐẸP SỔ HỒNG RIÊNG. TÔN THẤT THUYẾT QUẬN 4 - 91M2. GIÁ NHỈNH 6 TỶ,s,Phường 16
290,19118976,Căn hộ giá tốt Quận 4,156778731,99,Quận 4,13099,1010,Căn hộ/Chung cư,https://cdn.chotot.com/6fwcxGY2lEnnxHqHnrmITk37ceKSRbnBXO2nnUFWhqI/preset:listing/plain/6e1e4f8f15ffaf2fdb9746880fda39d8-2875184709728019892.jpg,10.7569,106.6915,"10.7569,106.6915",115741921,1714647451000.0,3350000000.0,Tp Hồ Chí Minh,1.0,50.0,Bến Vân Đồn,Căn hộ 1PN 50m2 đầy đủ nội thất The Gold View quận 4,s,Phường 1
291,26790547,Trung Tính Nguyễn,157041426,99,Quận 4,13099,1010,Căn hộ/Chung cư,https://cdn.chotot.com/RLeCkqQwED813aForku5S3kwKydkzBuLivWBm4-GvIM/preset:listing/plain/08e5512b7f0fc32e258affd6c478d3f9-2876546483646939342.jpg,10.7529,106.6932,"10.7529,106.6932",115991950,1714647036000.0,2300000000.0,Tp Hồ Chí Minh,2.0,10.0,Đường Tôn Thất Thuyết,"Chủ gửi CH De La Sol Q4, 2 PN, 2WC giá 2,3 tỷ, SHR",s,Phường 1
292,26790547,Trung Tính Nguyễn,157041194,99,Quận 4,13099,1010,Căn hộ/Chung cư,https://cdn.chotot.com/NN8oEmEp5RAco6wfV0_5BahBq5PtdSOfLkDUhMhPxl0/preset:listing/plain/508cfbb83c937f1053ab4fc9cfe8998c-2876545538061935496.jpg,10.7584,106.7151,"10.7584,106.7151",115991938,1714646988000.0,1590000000.0,Tp Hồ Chí Minh,2.0,10.0,Đường Nguyễn Tất Thành,"Bán CC Riva Park Quận 4 2PN 2WC 80m2 giá 1 tỷ 59, SHR",s,Phường 18
293,26735214,Xuân Ngô,156367586,99,Quận 4,13099,1020,Nhà ở,https://cdn.chotot.com/Ovc-pZIG9syl-ZbRH9xT3PRzGm-PaperFDniG6f1oDw/preset:listing/plain/b5cc5896555b09426233fefc6b8bb71e-2873337470884857762.jpg,10.7553,106.6942,"10.7553,106.6942",115391461,1714644362759.0,2850000000.0,Tp Hồ Chí Minh,2.0,21.0,Đường Nguyễn Khoái,"BÁN NHÀ NHỎ Q4 -21M- CHỈ 2,85 TỶ 2PN/2WC RA BẾN VÂN ĐÔN 100M",s,Phường 2
294,26735214,Xuân Ngô,156172089,99,Quận 4,13099,1020,Nhà ở,https://cdn.chotot.com/sU9twv9mYyNqmiHOUDELsYsCAr00QJtFuaXZkDT1twU/preset:listing/plain/ebbe70582b1512dd949997faeec4b143-2872479529821558963.jpg,10.7627,106.71,"10.7627,106.71",115223596,1714642562054.0,4200000000.0,Tp Hồ Chí Minh,2.0,32.0,Đường Nguyễn Tất Thành,"HẺM 330 NGUYỄN TÂT THÀNH,32M2- 2L, 2PN,2WC - 4 TY 2",s,Phường 13
295,25270048,Thy Thy BDS ,157068387,99,Quận 4,13099,1010,Căn hộ/Chung cư,https://cdn.chotot.com/JECJboAiYSZzbS335DO9I6iDteJ1Gk_x2KiLlJJN4LY/preset:listing/plain/6b38ffc8fd5cf89925e56ba06cd620ca-2876690760204080839.jpg,10.7625,106.6989,"10.7625,106.6989",115989878,1714642009000.0,3400000000.0,Tp Hồ Chí Minh,2.0,65.0,Đường Bến Vân Đồn,"Cần Bán Căn Góc 2PN 1WC Rivergate Q4 Nội Thất Cơ Bản Giá 3,4 Tỷ",s,Phường 6
297,1986562,Huỳnh,149162401,99,Quận 4,13099,1020,Nhà ở,https://cdn.chotot.com/CDy4YwymbBkiGnRfLbkylOq5NFAow3jusgt69JXpQ-g/preset:listing/plain/e824708a41825f648dbfe9198d15bd55-2876658429674285914.jpg,10.7559,106.7024,"10.7559,106.7024",109203419,1714640831854.0,6750000000.0,Tp Hồ Chí Minh,4.0,45.0,Đường Tân Vĩnh,BÁN NHÀ XÂY MỚI ĐƯỜNG KHÁNH HỘI 6 tỷ 750 QUẬN 4,s,Phường 4
298,4491806,Duy Hằng,146729880,99,Quận 4,13099,1010,Căn hộ/Chung cư,https://cdn.chotot.com/mhE9sBVJG7xs3A0O7BcbXAJForwQ1l42WLfoYXn_mbw/preset:listing/plain/8f77fabce93052e306c8c29c2abc6002-2875528555868053292.jpg,10.7568,106.6914,"10.7568,106.6914",107146974,1714640162559.0,6500000000.0,Tp Hồ Chí Minh,3.0,117.0,Bến Vân Đồn,"Bán căn hộ Gold View 80m2/2PN, 92m2/2PN/5,2tỷ, 117m2/3PN/6,5tỷ,đẹp mới",s,Phường 1
299,13114960,Nguyễn Phi Hùng,151589290,99,Quận 4,13099,1020,Nhà ở,https://cdn.chotot.com/WVJRQPPN3FgHx6ysEd1Wjhm8oz5HYQBV0q-qiU9WoHU/preset:listing/plain/6052d159e4559f8fa40346dac17ded6b-2850098938891204065.jpg,10.742434,106.670074,"10.742434,106.670074",111284439,1714639423000.0,4750000000.0,Tp Hồ Chí Minh,5.0,44.0,Đường số 9,"Bán nhà đường số 9, P8, Q4, 44m2, 4 lầu, 5 phòng ngủ",s,Phường 8
300,11275683,Nguyễn Nhật Ánh,157066771,99,Quận 4,13099,1020,Nhà ở,https://cdn.chotot.com/NIr-afabWWj_LRwc-G880I_QlGGWfUY1gkdyZzs6_7A/preset:listing/plain/acae9b87f02d9cae90f62762d0d84e0e-2876685121855668909.jpg,10.7579,106.7051,"10.7579,106.7051",115988458,1714639422000.0,5300000000.0,Tp Hồ Chí Minh,3.0,41.4,Hẻm 266/40 Đường Tôn Đản,"Nhà phố 120m2, 3 phòng ngủ, hẻm 266 Tôn Đản, Quận 4",s,Phường 8
301,25860946,TRÚC SEN,155119526,100,Quận 5,13100,1020,Nhà ở,https://cdn.chotot.com/HRndpRNxXTCjzoqORxVJAQtaZvQes3V4lG4OvEJpcCs/preset:listing/plain/744bb04bda4393d67f85fff994a49dc4-2868036194563997716.jpg,10.7516,106.6697,"10.7516,106.6697",114317371,1714787539000.0,3400000000.0,Tp Hồ Chí Minh,3.0,45.0,Nghĩa Thục,BÁN NHÀ TRUNG TÂM QUẬN 5 ĐƯỜNG NGHĨA THỤC. GIÁ CHỈ 3TỶ4 / 45M2,s,Phường 6
302,26476427,Nhien Nhien BDS Nhà Phố,156542399,100,Quận 5,13100,1020,Nhà ở,https://cdn.chotot.com/G7rkkTU-qC9f0QVuVWKoOq8ASxRpLd4vNpvfi95oLEk/preset:listing/plain/c457089da8f97c1a70c3a9afc0536410-2874084602716086794.jpg,10.7601,106.653,"10.7601,106.653",115540809,1714786471704.0,18700000000.0,Tp Hồ Chí Minh,6.0,84.0,Đường Tạ Uyên,CHỈ 18.5 TỶ - Mặt tiền Tạ Uyên ngay khu Chợ Sắt 84m2,s,Phường 6
303,4860569,Lê Ngọc Cư,155965820,100,Quận 5,13100,1010,Căn hộ/Chung cư,https://cdn.chotot.com/yVZoyDPD-zoeKppmFQQ-TUhCqDb8zmktn1iMj5mRpfM/preset:listing/plain/c65bfd95574d23822fab95fb5cec7fbc-2871588136360813259.jpg,10.7601,106.6807,"10.7601,106.6807",115046143,1714785821177.0,3200000000.0,Tp Hồ Chí Minh,1.0,38.0,An Dương Vương,"🔥 💥Cần bán căn hộ 1PN EVERRICH INFINITY  Q.5, 3tỷ2 💥🔥",s,Phường 4
304,11885348,Thành,156993023,100,Quận 5,13100,1010,Căn hộ/Chung cư,https://cdn.chotot.com/IfJ9EOO0TNQW8Z6uD8WGxYrpXhULIfmjl2A4N--ilfU/preset:listing/plain/a652ed5216ada0b91e1967d5803b9442-2876213789143304137.jpg,10.7518,106.6668,"10.7518,106.6668",115925536,1714783506167.0,2400000000.0,Tp Hồ Chí Minh,2.0,67.0,Ngô Quyền,P.9-Quận.5-TPHCM,s,Phường 9
305,9921548,Anh Ba,156388589,100,Quận 5,13100,1020,Nhà ở,https://cdn.chotot.com/JJvW3x19uxnQDC4mPG4Z6rxjyEUsVoSSuJeqHLf3dtc/preset:listing/plain/2fd78d642ec69127fd9b41b4844fefb9-2873447653980820030.jpg,10.7545,106.6791,"10.7545,106.6791",115408968,1714774432554.0,11200000000.0,Tp Hồ Chí Minh,4.0,52.9,Đường Trần Hưng Ðạo,Nhà 3 tấm 11tỷ đường Trần Hưng Đạo sát cầu Nguyễn Văn Cừ,s,Phường 1
306,25785599,Huỳnh Huệ Linh ,153547337,100,Quận 5,13100,1020,Nhà ở,https://cdn.chotot.com/fNnb-cmOBO9Qbwx0KMq1lW2H2EfoXZPeTVTiThr3N68/preset:listing/plain/87fb25874c62936f883d279a4bdb7768-2858767682524212081.jpg,10.7516,106.6707,"10.7516,106.6707",112963586,1714766484103.0,20500000000.0,Tp Hồ Chí Minh,5.0,53.4799,Nguyễn Văn Đừng,nhà phố mặt tiền duong tien kinh doanh và văn phòng,s,Phường 6
307,18479835,Thu Hiền Bđs,155426032,100,Quận 5,13100,1020,Nhà ở,https://cdn.chotot.com/jWAUUzjn-Q16vvFqX5ZvLlG7Ss6lvNi06XOQgNvAhWA/preset:listing/plain/b581c3a3782b01a31d738a86d0f99b7e-2869321386012541885.jpg,10.755,106.6529,"10.755,106.6529",114582725,1714757503000.0,11500000000.0,Tp Hồ Chí Minh,2.0,55.0,Đường Hà Tôn Quyền,"Nhà mặt tiền Hà Tôn Quyền Q5,giá siêu rẻ,sổ hồng riêng sẵn",s,Phường 12
308,26661634,Trần Anh Tuấn,157105248,100,Quận 5,13100,1020,Nhà ở,https://cdn.chotot.com/5KOxOYzdXBP4CR2jacTQ47eRLXRMjTuE7PTFik4pTVM/preset:listing/plain/6291c69244b35b0114508daec4aa0d95-2876858207759285830.jpg,10.7526,106.686,"10.7526,106.686",116022082,1714743412000.0,4900000000.0,Tp Hồ Chí Minh,4.0,22.0,Đường Võ Văn Kiệt,NHÀ SÁT ĐƯỜNG VÕ VĂN KIỆT - P1Q5 - 1 TRỆT 2 LẦU + SÂN THƯỢNG,s,Phường 1
309,26476427,Nhien Nhien ,156627032,100,Quận 5,13100,1020,Nhà ở,https://cdn.chotot.com/-LOM42WaoYrq-2v6BJ8Eyhe_MghuixgKOZQNPxFYBEI/preset:listing/plain/9e06160292ba9900d36d9c0fac981176-2874477524356212491.jpg,10.7572,106.6809,"10.7572,106.6809",115612545,1714741127355.0,21500000000.0,Tp Hồ Chí Minh,10.0,145.0,Đường Trần Bình Trọng,Bán nhà hẻm 111Trần Bình Trọng Q5 siêu diện tích 145m2 21.5 tỷ,s,Phường 2
